omega_rad_s,hat_omega,sigma_rel
4.67079585388661e-07,0.0014153926829959425,2.3659793515845857e-07
5.153106504318456e-07,0.0015615474255510472,1.8619235310049968e-07
5.635417154750302e-07,0.001707702168106152,1.1157032140074659e-07
6.117727805182148e-07,0.001853856910661257,1.1165818078502999e-08
6.600038455613994e-07,0.0020000116532163615,1.1613150000677659e-07
7.082349106045839e-07,0.0021461663957714665,2.7016583503248993e-07
7.564659756477685e-07,0.002292321138326571,4.463239724434881e-07
8.04697040690953e-07,0.0024384758808816756,6.056645329422831e-07
8.529281057341375e-07,0.0025846306234367806,5.560370210176512e-07
9.011591707773221e-07,0.002730785365991885,3.6712774954143566e-07
9.493902358205066e-07,0.0028769401085469897,1.2213035728957496e-07
9.97621300863691e-07,0.0030230948511020942,1.6755539790602385e-07
1.0458523659068757e-06,0.003169249593657199,4.917096664707741e-07
1.0940834309500602e-06,0.0033154043362123038,7.78765482418488e-07
1.1423144959932448e-06,0.0034615590787674087,5.974430886304894e-07
1.1905455610364295e-06,0.0036077138213225137,2.1385646072943016e-07
1.238776626079614e-06,0.003753868563877618,2.3402552867695963e-07
1.2870076911227986e-06,0.003900023306432723,7.094999352305768e-07
1.335238756165983e-06,0.004046178048987827,7.815562617429276e-07
1.3834698212091677e-06,0.004192332791542933,2.7401883377576245e-07
1.431700886252352e-06,0.004338487534098037,3.250981251809098e-07
1.4799319512955368e-06,0.004484642276653142,9.046220550832767e-07
1.5281630163387212e-06,0.004630797019208246,5.434164343829449e-07
1.5763940813819059e-06,0.004776951761763351,1.7318584482548519e-07
1.6246251464250905e-06,0.004923106504318456,8.969005270888228e-07
1.672856211468275e-06,0.00506926124687356,4.893166504591442e-07
1.7210872765114596e-06,0.005215415989428666,3.705797555482109e-07
1.769318341554644e-06,0.00536157073198377,9.053522322812663e-07
1.8175494065978287e-06,0.005507725474538875,1.1025679944346936e-08
1.8657804716410131e-06,0.005653880217093979,9.217922823778108e-07
1.9140115366841978e-06,0.005800034959649084,1.4588545777362434e-07
1.9622426017273822e-06,0.005946189702204188,8.909834685869647e-07
2.010473666770567e-06,0.006092344444759294,1.0945889635775676e-08
2.0587047318137515e-06,0.006238499187314399,7.549759588382013e-07
2.106935796856936e-06,0.006384653929869503,4.907069716937615e-07
2.1551668619001204e-06,0.006530808672424607,5.898996805563225e-08
2.2033979269433053e-06,0.006676963414979713,4.0006075083268613e-07
2.2516289919864897e-06,0.006823118157534817,5.05665257511058e-07
2.299860057029674e-06,0.006969272900089921,3.8342243962275025e-07
2.348091122072859e-06,0.007115427642645027,3.3209044930242496e-09
2.3963221871160435e-06,0.007261582385200132,1.2845286435612495e-07
2.4623221871160433e-06,0.007461582385200131,1.3998735747802154e-06
6.684080052385757e-06,0.020254788037532598,0.0008057013341916451
1.090583791765547e-05,0.033047993689865066,0.00313920952393603
1.5127595782925184e-05,0.045841199342197526,0.0066610096986707825
1.93493536481949e-05,0.05863440499453,0.010552516993353462
2.3571111513464612e-05,0.07142761064686245,0.014125675937509085
2.7792869378734328e-05,0.08422081629919494,0.017027896624413005
3.201462724400404e-05,0.09701402195152739,0.0191760083539515
3.623638510927375e-05,0.10980722760385986,0.02063271766460086
4.0458142974543464e-05,0.12260043325619231,0.0215161693266384
4.4679900839813176e-05,0.13539363890852477,0.02195132294471859
4.8901658705082895e-05,0.14818684456085726,0.02204910770862128
5.312341657035261e-05,0.16098005021318973,0.021900221304363754
5.734517443562232e-05,0.17377325586552217,0.021575528578215826
6.156693230089204e-05,0.1865664615178547,0.021128897742053898
6.578869016616176e-05,0.19935966717018713,0.020600548729385083
7.001044803143147e-05,0.2121528728225196,0.02002012900851106
7.423220589670118e-05,0.22494607847485207,0.019409268327077196
7.84539637619709e-05,0.23773928412718454,0.01878359488444515
8.26757216272406e-05,0.250532489779517,0.018154281441787424
8.689747949251032e-05,0.26332569543184947,0.017529211160291786
9.111923735778004e-05,0.27611890108418197,0.016913847963918
9.534099522304976e-05,0.2889121067365144,0.01631188254473798
9.956275308831947e-05,0.30170531238884685,0.0157257102951386
0.00010378451095358918,0.31449851804117934,0.015156784308367142
0.00010800626881885889,0.3272917236935118,0.014605875906342176
0.0001122280266841286,0.3400849293458443,0.01407326685251557
0.00011644978454939832,0.3528781349981767,0.013558891119864304
0.00012067154241466804,0.3656713406505092,0.013062439392495961
0.00012489330027993774,0.37846454630284165,0.01258343600917678
0.00012911505814520747,0.39125775195517415,0.01212129550257879
0.00013333681601047716,0.4040509576075066,0.011675364011665218
0.0001375585738757469,0.4168441632598391,0.011244949466958991
0.00014178033174101662,0.4296373689121716,0.01082934343616771
0.00014600208960628631,0.44243057456450396,0.010427836772697631
0.00015022384747155604,0.4552237802168365,0.010039730660245811
0.00015444560533682574,0.4680169858691689,0.009664344240583
0.00015866736320209546,0.4808101915215014,0.009301019710689678
0.00016288912106736516,0.49360339717383384,0.00894912555177856
0.0001671108789326349,0.5063966028261664,0.008608058386122604
0.0001713326367979046,0.5191898084784987,0.00827724383315851
0.0001755543946631743,0.5319830141308313,0.007956136643153307
0.00017977615252844404,0.5447762197831637,0.007644220316802271
0.00018399791039371374,0.5575694254354961,0.007341006366552516
0.00018821966825898346,0.5703626310878287,0.00704603333585485
0.00019244142612425316,0.5831558367401611,0.006758865662685896
0.0001966631839895229,0.5959490423924936,0.006479092451141281
0.00020088494185479259,0.608742248044826,0.0062063261978716235
0.0002051066997200623,0.6215354536971586,0.005940201507266149
0.00020932845758533204,0.634328659349491,0.005680373819566735
0.00021355021545060174,0.6471218650018234,0.005426518168748725
0.00021777197331587146,0.659915070654156,0.005178327981457378
0.00022199373118114116,0.6727082763064883,0.004935513924092753
0.00022621548904641089,0.6855014819588209,0.004697802801954104
0.00023043724691168058,0.6982946876111533,0.004464936511923886
0.0002346590047769503,0.7110878932634858,0.004236671048280893
0.00023888076264222004,0.7238810989158183,0.004012775559714648
0.00024310252050748973,0.7366743045681508,0.0037930314543191315
0.0002473242783727594,0.7494675102204831,0.00357723154814318
0.00025154603623802913,0.7622607158728155,0.003365179251624197
0.00025576779410329886,0.7750539215251481,0.0031566877867764023
0.0002599895519685686,0.7878471271774805,0.002951579426138137
0.00026421130983383825,0.800640332829813,0.002749684741923519
0.000268433067699108,0.8134335384821454,0.0025508418501448684
0.0002726548255643777,0.8262267441344779,0.0023548956290095706
0.00027687658342964743,0.8390199497868104,0.0021616968825554418
0.00028109834129491716,0.8518131554391429,0.001971101407416521
0.00028532009916018683,0.8646063610914753,0.0017829688995079714
0.00028954185702545655,0.8773995667438077,0.0015971616021651547
0.0002937636148907263,0.8901927723961403,0.0014135425358662351
0.000297985372755996,0.9029859780484728,0.0012319730370368767
0.0003022071306212657,0.9157791837008051,0.0010523091129493694
0.0003064288884865354,0.9285723893531376,0.000874395650617307
0.00031065064635180513,0.9413655950054701,0.0006980564049560645
0.00031487240421707485,0.9541588006578026,0.0005230746376131902
0.0003190941620823446,0.9669520063101351,0.00034914896396810984
0.00032331591994761425,0.9797452119624674,0.00017576050759681794
0.000327537677812884,0.9925384176147999,1.3726719591404756e-06
0.00032760367781288393,0.9927384176147998,1.3774140512980155e-07
0.0003317491208291445,1.0053003661489226,3.2928853584024252e-06
0.00033589456384540504,1.0178623146830457,4.0623155437898584e-06
0.0003400400068616656,1.0304242632171685,4.0170222451308076e-05
0.00034418544987792614,1.0429862117512914,6.435719322618349e-05
0.0003483308928941867,1.0555481602854142,6.948118624734903e-05
0.00035247633591044725,1.068110108819537,0.00010486315559205026
0.0003566217789267078,1.0806720573536601,1.2472600168929406e-05
0.00036076722194296835,1.093234005887783,0.00015586582358676618
0.0003649126649592289,1.1057959544219058,0.00022104661458949258
0.00036905810797548946,1.1183579029560287,0.00010672197623637364
0.00037320355099175,1.1309198514901515,3.1851925762910596e-05
0.00037734899400801057,1.1434818000242744,0.00016884955042346136
0.0003814944370242711,1.1560437485583974,0.00029439572330229444
0.00038563988004053167,1.1686056970925203,0.0004015468390595492
0.0003897853230567922,1.1811676456266431,0.00048200240943298533
0.0003939307660730528,1.193729594160766,0.0005271671675623843
0.00039807620908931333,1.2062915426948888,0.0005317201587603438
0.0004022216521055739,1.2188534912290119,0.0004966866564994983
0.00040636709512183443,1.2314154397631347,0.00042842641573735885
0.000410512538138095,1.2439773882972576,0.0003352345639796844
0.00041465798115435554,1.2565393368313804,0.00022455843401241214
0.0004188034241706161,1.2691012853655033,0.00010196356240583178
0.00042294886718687665,1.281663233899626,2.2878708331244855e-05
0.0004270943102031372,1.2942251824337492,0.00015821297641829165
0.0004312397532193977,1.3067871309678718,0.00029690356377075876
0.0004353851962356583,1.3193490795019949,0.00043742220321220203
0.0004395306392519188,1.3319110280361175,0.0005785320072255333
0.0004436760822681794,1.3444729765702406,0.0007191372987378477
0.0004478215252844399,1.3570349251043634,0.0008581509958449257
0.0004519669683007005,1.3695968736384865,0.000994353382190729
0.000456112411316961,1.382158822172609,0.001126211951370214
0.0004602578543332216,1.3947207707067322,0.0012516233532316526
0.0004644032973494821,1.407282719240855,0.001367534008790999
0.0004685487403657427,1.4198446677749779,0.0014694362297659146
0.0004726941833820032,1.4324066163091007,0.0015509433980074475
0.00047683962639826383,1.4449685648432238,0.0016041853486567295
0.00048098506941452433,1.4575305133773464,0.0016221957076254312
0.00048513051243078494,1.4700924619114695,0.0016028120791047541
0.0004892759554470454,1.4826544104455923,0.0015502005004232957
0.000493421398463306,1.4952163589797154,0.0014716393603722146
0.0004975668414795665,1.507778307513838,0.0013746241234497822
0.0005017122844958271,1.520340256047961,0.0012657448249745373
0.0005058577275120876,1.5329022045820837,0.0011490880499139399
0.0005100031705283483,1.5454641531162068,0.0010273216508914164
0.0005141486135446088,1.5580261016503296,0.0009022181219279703
0.0005182940565608694,1.5705880501844527,0.0007749772135314997
0.0005224394995771299,1.5831499987185753,0.0006464286649245178
0.0005265849425933904,1.5957119472526982,0.0005171585993376631
0.000530730385609651,1.608273895786821,0.000387589071184201
0.0005348758286259116,1.620835844320944,0.0002580290545035763
0.0005390212716421721,1.633397792855067,0.00012870784408302316
0.0005431667146584326,1.6459597413891895,2.0255343116528586e-07
0.0005473121576746932,1.6585216899233126,0.00012168877580354846
0.0005514576006909538,1.6710836384574357,0.00024935394074695956
0.0005556030437072143,1.6836455869915585,0.00037632202160554467
0.0005597484867234748,1.6962075355256812,0.0005025333833163677
0.0005638939297397354,1.7087694840598042,0.0006279429283228834
0.000568039372755996,1.7213314325939273,0.0007525169545342065
0.0005721848157722565,1.73389338112805,0.0008762307747656324
0.000576330258788517,1.7464553296621728,0.0009990668910397295
0.0005804757018047776,1.7590172781962958,0.0011210135787315281
0.0005846211448210382,1.771579226730419,0.0012420637772679708
0.0005887665878372987,1.7841411752645415,0.0013622142128013773
0.0005929120308535592,1.7967031237986641,0.00148146469832463
0.0005970574738698198,1.8092650723327872,0.0015998175708781604
0.0006012029168860804,1.8218270208669103,0.0017172772356674596
0.0006053483599023409,1.8343889694010331,0.001833849794278873
0.0006094938029186014,1.8469509179351558,0.0019495427395893378
0.000613639245934862,1.8595128664692788,0.0020643647039690466
0.0006177846889511226,1.872074815003402,0.002178325250373319
0.0006219301319673831,1.8846367635375245,0.0022914346981825766
0.0006260755749836436,1.8971987120716474,0.0024037039773712305
0.0006302210179999042,1.9097606606057704,0.0025151445059116164
0.0006343664610161648,1.9223226091398935,0.0026257680863393516
0.0006385119040324253,1.9348845576740161,0.0027355868182070784
0.0006426573470486858,1.947446506208139,0.0028446130237777217
0.0006468027900649464,1.960008454742262,0.0029528591848023917
0.000650948233081207,1.972570403276385,0.00306033788862124
0.0006550936760974675,1.9851323518105077,0.0031670617821395416
0.000659239119113728,1.9976943003446304,0.003273043532481329
0.0006633845621299887,2.0102562488787536,0.003378295793329071
0.0006675300051462493,2.0228181974128767,0.003482831176121599
0.0006716754481625098,2.0353801459469993,0.003586662225416359
0.0006758208911787703,2.047942094481122,0.0036898013978352157
0.0006799663341950309,2.060504043015245,0.0037922610441007824
0.0006841117772112915,2.073065991549368,0.0038940533937470516
0.000688257220227552,2.0856279400834907,0.00399519054215053
0.0006924026632438125,2.0981898886176134,0.004095684439578556
0.0006965481062600731,2.1107518371517364,0.0041955468819961
0.0007006935492763337,2.1233137856858595,0.004294789503408799
0.0007048389922925942,2.1358757342199826,0.004393423769548872
0.0007089844353088547,2.148437682754105,0.004491460972739168
0.0007131298783251153,2.1609996312882283,0.00458891222778996
0.0007172753213413759,2.1735615798223513,0.0046857884688038575
0.0007214207643576364,2.186123528356474,0.0047821004467783245
0.0007255662073738969,2.1986854768905966,0.004877858727910776
0.0007297116503901574,2.211247425424719,0.004973073692521078
0.000733857093406418,2.2238093739588423,0.005067755534518381
0.0007380025364226786,2.2363713224929653,0.005161914261345843
0.0007421479794389391,2.2489332710270884,0.0052555596943461395
0.0007462934224551996,2.261495219561211,0.0053487014694966915
0.0007504388654714602,2.274057168095334,0.005441349038467981
0.0007545843084877208,2.286619116629457,0.005533511669966121
0.0007587297515039813,2.29918106516358,0.005625198451322309
0.0007628751945202418,2.3117430136977024,0.005716418290297729
0.0007670206375365024,2.3243049622318255,0.005807179917074684
0.000771166080552763,2.3368669107659485,0.0058974918864086595
0.0007753115235690235,2.349428859300071,0.005987362579918093
0.000779456966585284,2.361990807834194,0.0060768002084910875
0.0007836024096015446,2.374552756368317,0.006165812814790533
0.0007877478526178052,2.38711470490244,0.006254408275841509
0.0007918932956340657,2.399676653436563,0.006342594305685439
0.0007960387386503262,2.4122386019706856,0.006430378458087991
0.0008001841816665868,2.4248005505048087,0.006517768129288513
0.0008043296246828474,2.4373624990389318,0.006604770560780846
0.0008084750676991079,2.4499244475730544,0.006691392842115013
0.0008126205107153684,2.462486396107177,0.006777641913712066
0.000816765953731629,2.4750483446413,0.006863524569683871
0.0008209113967478897,2.487610293175423,0.006949047460651457
0.0008250568397641502,2.5001722417095458,0.007034217096555366
0.0008292022827804108,2.512734190243669,0.0071190398494535515
0.0008333477257966713,2.525296138777792,0.0072035219563008086
0.0008374931688129319,2.537858087311915,0.007287669521707056
0.0008416386118291924,2.5504200358460376,0.00737148852066963
0.000845784054845453,2.5629819843801607,0.007454984801277286
0.0008499294978617135,2.5755439329142833,0.007538164087382732
0.0008540749408779741,2.5881058814484064,0.007621031981241525
0.0008582203838942346,2.600667829982529,0.007703593966115249
0.0008623658269104951,2.6132297785166516,0.007785855408837547
0.0008665112699267557,2.6257917270507747,0.007867821562341235
0.0008706567129430162,2.6383536755848978,0.007949497568145657
0.0008748021559592768,2.6509156241190204,0.008030888458803316
0.0008789475989755373,2.6634775726531434,0.008111999160304808
0.0008830930419917979,2.6760395211872665,0.008192834494441898
0.0008872384850080584,2.688601469721389,0.008273399181128101
0.000891383928024319,2.701163418255512,0.008353697840676425
0.0008955293710405795,2.713725366789635,0.008433734996034543
0.0008996748140568401,2.726287315323758,0.008513515074976866
0.0009038202570731006,2.7388492638578805,0.008593042412253978
0.0009079657000893612,2.7514112123920036,0.008672321251699285
0.0009121111431056217,2.763973160926126,0.008751355748293456
0.0009162565861218823,2.7765351094602493,0.008830149970186437
0.0009204020291381428,2.7890970579943724,0.008908707900677805
0.0009245474721544034,2.8016590065284954,0.008987033440155725
0.0009286929151706639,2.814220955062618,0.009065130407994662
0.0009328383581869245,2.826782903596741,0.009143002544412675
0.000936983801203185,2.8393448521308637,0.009220653512288624
0.0009411292442194456,2.851906800664987,0.00929808689893963
0.0009452746872357061,2.8644687491991094,0.009375306217859642
0.0009494201302519667,2.8770306977332325,0.009452314910419217
0.0009535655732682272,2.889592646267355,0.009529116347527683
0.0009577110162844878,2.902154594801478,0.00960571383125756
0.0009618564593007483,2.9147165433356013,0.009682110596432364
0.000966001902317009,2.927278491869724,0.009758309812178238
0.0009701473453332694,2.939840440403847,0.00983431458343974
0.00097429278834953,2.95240238893797,0.00991012795246095
0.0009784382313657906,2.9649643374720926,0.00998575290023188
0.000982583674382051,2.9775262860062153,0.010061192347901399
0.0009867291173983115,2.990088234540338,0.010136449158156815
0.0009908745604145723,3.0026501830744614,0.010211526136570965
0.0009950200034308328,3.015212131608584,0.010286426032917568
0.0009991654464470935,3.0277740801427075,0.010361151542455123
0.001003310889463354,3.04033602867683,0.010435705307180257
0.0010074563324796145,3.052897977210953,0.01051008991705101
0.001011601775495875,3.065459925745076,0.010584307911180807
0.0010157472185121355,3.0780218742791985,0.01065836177900345
0.001019892661528396,3.090583822813321,0.010732253961410176
0.0010240381045446567,3.1031457713474446,0.010805986851858903
0.0010281835475609172,3.1157077198815673,0.01087956279745673
0.001032328990577178,3.1282696684156908,0.010952984100015972
0.0010364744335934384,3.1408316169498134,0.01102625301708421
0.001040619876609699,3.153393565483936,0.011099371762949645
0.0010447653196259594,3.1659555140180586,0.011172342509621269
0.00104891076264222,3.1785174625521817,0.01124516738778535
0.0010530562056584804,3.1910794110863043,0.011317848487738296
0.0010572016486747411,3.203641359620428,0.01139038786029662
0.0010613470916910016,3.2162033081545505,0.011462787517684422
0.0010654925347072623,3.2287652566886735,0.011535049434399116
0.0010696379777235228,3.2413272052227966,0.01160717554805584
0.0010737834207397833,3.2538891537569192,0.011679167760210865
0.0010779288637560438,3.266451102291042,0.011751027937164968
0.0010820743067723043,3.2790130508251645,0.01182275791074675
0.0010862197497885648,3.2915749993592875,0.011894359479076832
0.0010903651928048255,3.3041369478934106,0.011965834407313055
0.001094510635821086,3.3166988964275332,0.012037184428377437
0.0010986560788373467,3.3292608449616568,0.0121084112436651
0.0011028015218536072,3.3418227934957794,0.0121795165237359
0.0011069469648698677,3.3543847420299024,0.012250501908988866
0.0011110924078861282,3.366946690564025,0.012321369010320209
0.0011152378509023887,3.3795086390981477,0.012392119409765081
0.0011193832939186492,3.3920705876322703,0.012462754661123532
0.0011235287369349097,3.404632536166393,0.012533276290571384
0.0011276741799511705,3.4171944847005165,0.012603685797255735
0.001131819622967431,3.429756433234639,0.01267398465387638
0.0011359650659836917,3.4423183817687626,0.012744174307252562
0.0011401105089999522,3.454880330302885,0.012814256178876281
0.0011442559520162127,3.4674422788370083,0.012884231665451922
0.0011484013950324732,3.480004227371131,0.012954102139422862
0.0011525468380487337,3.4925661759052535,0.013023868949485302
0.0011566922810649942,3.505128124439376,0.013093533421089487
0.0011608377240812549,3.5176900729734997,0.013163096856929134
0.0011649831670975154,3.5302520215076223,0.013232560537418657
0.001169128610113776,3.542813970041746,0.013301925721159237
0.0011732740531300366,3.5553759185758684,0.0133711936453935
0.001177419496146297,3.567937867109991,0.013440365526449333
0.0011815649391625576,3.580499815644114,0.013509442560173073
0.001185710382178818,3.5930617641782367,0.01357842592235237
0.0011898558251950786,3.6056237127123594,0.013647316769128906
0.0011940012682113393,3.618185661246483,0.013716116237401476
0.0011981467112275998,3.6307476097806055,0.013784825445219173
0.0012022921542438605,3.643309558314729,0.01385344549216562
0.001206437597260121,3.6558715068488516,0.013921977459733982
0.0012105830402763815,3.6684334553829743,0.013990422411693014
0.001214728483292642,3.680995403917097,0.014058781394444728
0.0012188739263089025,3.6935573524512195,0.014127055437373562
0.001223019369325163,3.7061193009853426,0.014195245553187345
0.0012271648123414237,3.7186812495194657,0.014263352738250403
0.0012313102553576842,3.7312431980535887,0.014331377972908909
0.001235455698373945,3.743805146587712,0.014399322221808517
0.0012396011413902054,3.756367095121835,0.014467186434204922
0.001243746584406466,3.7689290436559575,0.014534971544266943
0.0012478920274227264,3.78149099219008,0.014602678471372973
0.001252037470438987,3.7940529407242027,0.014670308120400216
0.0012561829134552474,3.8066148892583254,0.014737861382007732
0.0012603283564715081,3.819176837792449,0.014805339132912631
0.0012644737994877686,3.8317387863265715,0.01487274223616026
0.0012686192425040294,3.844300734860695,0.014940071541388107
0.0012727646855202899,3.8568626833948176,0.015007327885083705
0.0012769101285365504,3.8694246319289403,0.015074512090836925
0.0012810555715528108,3.8819865804630633,0.01514162496958627
0.0012852010145690713,3.894548528997186,0.015208667319859924
0.0012893464575853318,3.9071104775313086,0.015275639928011162
0.0012934919006015926,3.919672426065432,0.015342543568448745
0.001297637343617853,3.9322343745995547,0.015409379003861998
0.0013017827866341138,3.9447963231336782,0.01547614698544097
0.0013059282296503743,3.957358271667801,0.015542848253091707
0.0013100736726666348,3.9699202202019235,0.015609483535646769
0.0013142191156828953,3.982482168736046,0.015676053551071087
0.0013183645586991558,3.995044117270169,0.01574255900666353
0.0013225100017154163,4.007606065804292,0.015809000599253494
0.0013266554447316768,4.020168014338415,0.01587537901539397
0.0013308008877479377,4.032729962872539,0.01594169493154979
0.0013349463307641982,4.045291911406661,0.01600794901428207
0.0013390917737804587,4.057853859940784,0.016074141920428688
0.0013432372167967192,4.070415808474906,0.01614027429728068
0.0013473826598129797,4.082977757009029,0.016206346782755076
0.0013515281028292402,4.095539705543152,0.016272360005563882
0.0013556735458455007,4.108101654077275,0.016338314585379463
0.0013598189888617612,4.120663602611398,0.016404211132996536
0.0013639644318780221,4.133225551145522,0.016470050250490517
0.0013681098748942826,4.145787499679645,0.016535832531372665
0.0013722553179105431,4.158349448213767,0.016601558560741903
0.0013764007609268036,4.17091139674789,0.016667228915433478
0.0013805462039430641,4.183473345282012,0.01673284416416449
0.0013846916469593246,4.196035293816135,0.016798404867676225
0.0013888370899755851,4.208597242350258,0.016863911578873878
0.0013929825329918456,4.22115919088438,0.01692936484296297
0.0013971279760081061,4.2337211394185035,0.016994765197583212
0.001401273419024367,4.246283087952627,0.0170601131729395
0.0014054188620406275,4.2588450364867505,0.017125409291930214
0.001409564305056888,4.271406985020873,0.01719065407027283
0.0014137097480731485,4.283968933554996,0.0172558480166272
0.001417855191089409,4.296530882089118,0.01732099163271589
0.0014220006341056695,4.309092830623241,0.017386085413442543
0.00142614607712193,4.321654779157364,0.017451129847007526
0.0014302915201381905,4.334216727691486,0.017516125415021254
0.0014344369631544515,4.34677867622561,0.0175810725926154
0.001438582406170712,4.359340624759733,0.017645971848551757
0.0014427278491869725,4.371902573293856,0.01771082364532894
0.001446873292203233,4.3844645218279785,0.017775628439286893
0.0014510187352194935,4.397026470362102,0.01784038668070939
0.001455164178235754,4.409588418896224,0.017905098813924582
0.0014593096212520145,4.422150367430347,0.017969765277403255
0.001463455064268275,4.43471231596447,0.018034386503855554
0.0014676005072845359,4.447274264498594,0.018098962920325458
0.0014717459503007964,4.459836213032716,0.018163494948283572
0.0014758913933170569,4.472398161566839,0.01822798300371809
0.0014800368363333174,4.484960110100962,0.018292427497223988
0.0014841822793495779,4.497522058635084,0.018356828834090382
0.0014883277223658384,4.510084007169207,0.018421187414386316
0.0014924731653820989,4.52264595570333,0.01848550363304493
0.0014966186083983594,4.535207904237453,0.018549777879945717
0.0015007640514146203,4.547769852771577,0.018614010539995635
0.0015049094944308808,4.5603318013057,0.018678201993208257
0.0015090549374471413,4.572893749839822,0.01874235261478174
0.0015132003804634018,4.585455698373945,0.018806462775175004
0.0015173458234796623,4.598017646908068,0.018870532840182776
0.0015214912664959228,4.61057959544219,0.018934563171008965
0.0015256367095121833,4.623141543976313,0.01899855412433874
0.0015297821525284438,4.6357034925104355,0.01906250605240932
0.0015339275955447047,4.648265441044559,0.019126419303079338
0.0015380730385609652,4.6608273895786825,0.019190294219896976
0.0015422184815772257,4.6733893381128055,0.019254131142166713
0.0015463639245934862,4.685951286646928,0.019317930405015036
0.0015505093676097467,4.698513235181051,0.01938169233945473
0.0015546548106260072,4.711075183715174,0.019445417272448154
0.0015588002536422677,4.723637132249296,0.019509105526969175
0.0015629456966585282,4.736199080783419,0.019572757422064085
0.0015670911396747892,4.748761029317543,0.019636373272911404
0.0015712365826910497,4.761322977851665,0.019699953390880477
0.0015753820257073101,4.773884926385788,0.019763498083589227
0.0015795274687235706,4.786446874919911,0.01982700765496059
0.0015836729117398311,4.799008823454034,0.019890482405278097
0.0015878183547560916,4.811570771988157,0.019953922631240396
0.0015919637977723521,4.824132720522279,0.020017328626014942
0.0015961092407886126,4.836694669056402,0.02008070067929033
0.0016002546838048736,4.849256617590526,0.02014403907732824
0.001604400126821134,4.861818566124649,0.020207344103013957
0.0016085455698373946,4.874380514658771,0.020270616035906346
0.001612691012853655,4.886942463192894,0.020333855152286657
0.0016168364558699156,4.899504411727017,0.020397061725206868
0.001620981898886176,4.912066360261139,0.020460236024536574
0.0016251273419024366,4.9246283087952625,0.020523378317009663
0.001629272784918697,4.937190257329385,0.020586488866269775
0.001633418227934958,4.9497522058635095,0.02064956793291518
0.0016375636709512185,4.962314154397632,0.020712615774542746
0.001641709113967479,4.974876102931755,0.02077563264579118
0.0016458545569837395,4.987438051465877,0.02083861879838359
0.00165,5.0,0.020901574481169173
